country_id,id,latitude,longitude,name,province_id,slug
6,3498,377916432,-34682852,Albanchez de Mágina,23,
6,2454,423057298,27216225,Albanyà,17,
6,2847,403075124,-30122609,Albares,19,
6,6539,404065205,-14444021,Albarracín,44,
6,6769,398976894,-42279778,Albarreal de Tajo,45,
6,55,385697705,-15242065,Albatana,2,
6,3813,415729903,6057172,Albatàrrec,25,
6,143,381805987,-8696246,Albatera,3,
6,3304,418654209,4611521,Albelda,22,
6,4041,423582662,-24734158,Albelda de Iregua,26,
6,2219,404884001,-24162113,Albendea,16,
6,2848,412300363,-30538644,Albendiego,19,
6,6540,401030539,-7695187,Albentosa,44,
6,6982,391165201,-5177308,Alberic,46,
6,4042,424060669,-24405231,Alberite,26,
6,7831,418196225,-14702803,Alberite de San Juan,50,
6,3305,420500442,-3374676,Albero Alto,22,
6,3306,42025196,-3813607,Albero Bajo,22,
6,3307,419087993,-2136612,Alberuela de Tubo,22,
6,3814,417519835,6582234,Albesa,25,
6,7832,418272679,-14996711,Albeta,50,
6,1176,422764209,-37906067,Albillos,9,
6,6348,41245453,14897531,Albinyana,43,
6,3133,431297228,-21371801,Albiztur,20,
6,1809,403562617,253618,Albocàsser,12,
6,284,370331869,-26217497,Alboloduy,4,
6,2675,372308556,-36574147,Albolote,18,
6,2676,368272885,-32108134,Albondón,18,
6,2455,421028938,3085481,Albons,17,
6,6983,393925193,-7718443,Alborache,46,
6,6984,394993481,-3497834,Alboraya,46,
6,56,392795152,-13958704,Alborea,2,
6,7833,413347963,-3576005,Alborge,50,
6,384,408384262,-48813555,Albornos,5,
6,285,373897879,-2147483,Albox,4,
6,4561,380269039,-13851118,Albudeite,30,
6,6985,395443728,-3226356,Albuixech,46,
6,8422,,,Albujon,30,albujon
6,2677,372271916,-31338925,Albuñán,18,
6,2678,367912509,-32034848,Albuñol,18,
6,2679,369282047,-36314718,Albuñuelas,18,
6,635,392193551,-70013168,Alburquerque,6,
6,6770,400024878,-43690761,Alcabón,45,
6,57,386487736,-19814642,Alcadozo,2,
6,6541,409535874,-7054526,Alcaine,44,
6,7834,41813625,-11965869,Alcalá de Ebro,50,
6,6062,373383272,-58440318,Alcalá de Guadaíra,41,
6,3308,420678199,-6856087,Alcalá de Gurrea,22,
6,4282,40481663,-33641362,Alcalá de Henares,28,
6,6542,403718095,-7197202,Alcalá de la Selva,44,
6,2221,400264367,-15250312,Alcalá de la Vega,16,
6,1764,364604548,-57237178,Alcalá de los Gazules,11,
6,7835,417863051,-16960819,Alcalá de Moncayo,50,
6,1810,403045872,2263053,Alcalà de Xivert,12,
6,58,391934585,-14296707,Alcalá del Júcar,2,
6,3309,420778364,-2930976,Alcalá del Obispo,22,
6,6063,375182714,-59782356,Alcalá del Río,41,
6,1765,369049152,-51732367,Alcalá del Valle,11,
6,3499,374635849,-39250782,Alcalá la Real,23,
6,144,387556793,-46652,Alcalalí,3,
6,3310,419058936,4318866,Alcampell,22,
6,4043,424057773,-21184235,Alcanadre,26,
6,6350,40544838,4811905,Alcanar,43,
6,7575,416996795,-6347962,Alcañices,49,
6,6543,410489449,-1306302,Alcañiz,44,
6,6771,399046663,-51057133,Alcañizo,45,
6,3816,414808447,6179771,Alcanó,25,
6,1551,397191857,-68865072,Alcántara,10,
6,4562,379810063,-12218501,Alcantarilla,30,
6,6986,390679268,-5611053,Alcàntera de Xúquer,46,
6,2222,405484916,-23328323,Alcantud,16,
6,2047,383882311,-49676841,Alcaracejos,14,
6,59,386696592,-24926469,Alcaraz,2,
6,3817,415661386,530272,Alcarràs,25,
6,6987,393693089,-4428184,Alcàsser,46,
6,4458,369026303,-4114147,Alcaucín,29,
6,3500,375910658,-4086735,Alcaudete,23,
6,6772,397932161,-48703313,Alcaudete de la Jara,45,
6,1947,393899254,-32101372,Alcázar de San Juan,13,
6,2223,40062339,-28095692,Alcázar del Rey,16,
6,7241,413696658,-46726148,Alcazarén,47,
6,1948,392608553,-44768357,Alcoba,13,
6,4283,405475437,-36420912,Alcobendas,28,
6,2849,40469872,-26109249,Alcocer,19,
6,145,387949332,-4027004,Alcocer de Planes,3,
6,1177,42473142,-33574223,Alcocero de Mola,9,
6,2224,404170066,-26171927,Alcohujate,16,
6,286,369744883,-29610382,Alcolea,4,
6,1949,389866069,-41154908,Alcolea de Calatrava,13,
6,3311,417171893,1180138,Alcolea de Cinca,22,
6,2850,412098615,-27848916,Alcolea de las Peñas,19,
6,6773,398083117,-51490766,Alcolea de Tajo,45,
6,2851,410357741,-24673043,Alcolea del Pinar,19,
6,6064,376141604,-56712934,Alcolea del Río,41,
6,146,386754168,-3323183,Alcoleja,3,
6,3818,416490929,6945253,Alcoletge,25,
6,1552,392447618,-57389908,Alcollarín,10,
6,6167,417237246,-23853166,Alconaba,42,
6,5343,409112566,-53631948,Alconada,37,
6,5854,414504339,-34863047,Alconada de Maderuelo,40,
6,636,385166814,-70708715,Alconchel,6,
6,7836,412047399,-21189072,Alconchel de Ariza,50,
6,2225,397198213,-2573143,Alconchel de la Estrella,16,
6,637,383964686,-64768811,Alconera,6,
6,287,373358524,-25969435,Alcóntar,4,
6,4284,403491158,-38288109,Alcorcón,28,
6,6544,408916884,-3806293,Alcorisa,44,
6,2852,40627799,-17464856,Alcoroches,19,
6,6351,412623936,11701588,Alcover,43,
6,147,386976276,-4730959,Alcoy/Alcoi,3,alcoyalcoi
6,3312,418068025,-4514643,Alcubierre,22,
6,6168,417250857,-33050396,Alcubilla de Avellaneda,42,
6,6169,412512997,-25270095,Alcubilla de las Peñas,42,
6,7576,421269851,-59221812,Alcubilla de Nogales,49,
6,1950,387520171,-31346316,Alcubillas,13,
6,6988,397971568,-7021778,Alcublas,46,
6,796,398406038,31385657,Alcúdia,7,
6,288,372359862,-22661735,Alcudia de Monteagud,4,
6,1812,399171286,-3556332,Alcudia de Veo,12,
6,1553,391824648,-62289582,Alcuéscar,10,
6,6991,394650522,-4613582,Aldaia,46,
6,6353,408797324,4995357,Aldover,43,
6,4564,378823923,-14574909,Aledo,30,
6,3134,431000166,-20962732,Alegia,20,
6,1,42841492,-25135074,Alegría-Dulantzi,1,
6,864,414939555,2295461,Alella,8,
6,6176,414198181,-23320479,Alentisque,42,
6,3313,421631158,-462901,Alerre,22,
6,4045,424142128,-28168996,Alesanco,26,
6,4046,424051108,-26903758,Alesón,26,
6,2681,372365708,-35706536,Alfacar,18,
6,6992,394232324,-3898719,Alfafar,46,
6,148,38772663,-5552129,Alfafara,3,
6,7838,416154754,-7004536,Alfajarín,50,
6,6545,405472497,-1033759,Alfambra,44,
6,7839,414391499,-12466991,Alfamén,50,
6,3314,418290794,1477768,Alfántega,22,
6,6355,408738657,3998365,Alfara de Carles,43,
6,6993,397625461,-3550662,Alfara de la Baronia,46,
6,6994,395452354,-3865961,Alfara del Patriarca,46,
6,7577,412283661,-59841774,Alfaraz de Sayago,49,
6,4459,369951108,-42606559,Alfarnate,29,
6,4460,36979352,-42725276,Alfarnatejo,29,
6,4047,421785809,-17493258,Alfaro,26,
6,6995,39276921,-5608942,Alfarp,46,
6,3819,418309339,5681205,Alfarràs,25,
6,6996,389052832,-4964219,Alfarrasí,46,
6,6997,38928251,-2517238,Alfauir,46,
6,3820,415221258,61902,Alfés,25,
6,1813,398372449,-26879,Alfondeguilla,12,
6,6356,412113272,9762403,Alforja,43,
6,7840,413314265,-3856694,Alforque,50,
6,4212,43528,-7414,Alfoz,27,
6,1178,428966667,-38791667,Alfoz de Bricia,9,
6,5748,433791667,-41755556,Alfoz de Lloredo,39,
6,1179,423850307,-37349418,Alfoz de Quintanadueñas,9,
6,1180,429555556,-39505556,Alfoz de Santa Gadea,9,
6,3596,422177797,-55828021,Algadefe,24,
6,797,396952629,30175712,Algaida,7,
6,6066,370150088,-5149775,Algámitas,41,
6,1766,366553251,-5657418,Algar,11,
6,2854,411344516,-19600338,Algar de Mesa,19,
6,6998,397816214,-3680117,Algar de Palancia,46,
6,2682,37324917,-41588459,Algarinejo,18,
6,2226,400020418,-14353966,Algarra,16,
6,4461,367721563,-40393136,Algarrobo,29,
6,4462,365728899,-52765593,Algatocín,29,
6,1767,361297803,-54476981,Algeciras,11,
6,6999,391938679,-4347581,Algemesí,46,
6,3821,418144847,6366221,Algerri,25,
6,4286,405964233,-34979016,Algete,28,
6,7000,397529535,-3615205,Algimia de Alfara,46,
6,1814,399143303,-4434568,Algimia de Almonacid,12,
6,7001,392648174,-4673142,Alginet,46,
6,1768,368809228,-54057729,Algodonales,11,
6,7578,415656638,-56045496,Algodre,49,
6,2855,409634126,-26663527,Algora,19,
6,150,380858671,-7957607,Algorfa,3,
6,3822,417379521,5897447,Alguaire,25,
6,4565,380515302,-12112347,Alguazas,30,
